state,city,site_id,model_name,rmse,adj_r2
Maharashtra,Mumbai,site_5400,svr,27.64972359084096,0.41946861466661545
Maharashtra,Mumbai,site_5112,svr,13.729635158231783,0.8287727108718314
Tamil Nadu,Ooty,site_5624,svr,11.744838266562008,0.5847389059645196
Tamil Nadu,Hosur,site_5612,svr,5.368243655057498,0.9537414545088633
Tamil Nadu,Tirupur,site_5607,svr,32.281992482353424,0.2580464522011352
Tamil Nadu,Chennai,site_5092,svr,28.285278509755106,0.17939342474466802
Tamil Nadu,Chennai,site_5361,svr,18.562435024181436,0.5847769092556725
Tamil Nadu,Chennai,site_293,svr,65.28591245330189,-0.021244333861832443
Tamil Nadu,Chennai,site_306,svr,176.79438634986164,0.1263403797563224
Tamil Nadu,Chennai,site_5363,svr,18.424674345064727,0.5842995005620081
Tamil Nadu,Chennai,site_5618,svr,27.453351046939577,0.3238972687616586
Tamil Nadu,Chennai,site_5364,svr,14.4973255289764,0.6816402595065292
Tamil Nadu,Gummidipoondi,site_5362,svr,37.926710968661524,0.42593646707917476
Tamil Nadu,Chennai,site_5365,svr,62.468390402980866,0.256064898069732
Tamil Nadu,Salem,site_5622,svr,25.094422717831794,0.16954452919952534
Tamil Nadu,Coimbatore,site_5094,svr,12.245941690768003,0.5937498852802547
Tamil Nadu,Chennai,site_288,svr,34.39665378440697,0.012680703525517867
Tamil Nadu,Ramanathapuram,site_5625,svr,17.800951250788568,0.21825948962387387
Madhya Pradesh,Gwalior,site_5661,svr,51.18789354930242,0.6045206818040478
Madhya Pradesh,Dewas,site_1404,svr,22.15460505657924,0.5117773201007153
Madhya Pradesh,Pithampur,site_1402,svr,19.05485282810817,0.6441987592751475
Madhya Pradesh,Gwalior,site_5667,svr,35.48095171901907,0.708410391373285
Madhya Pradesh,Bhopal,site_5650,svr,52.03403917074485,0.4250422600088867
Madhya Pradesh,Katni,site_5250,svr,27.289413928145954,0.7381996603825003
Madhya Pradesh,Gwalior,site_5273,svr,29.728431243954063,0.7770841155346122
Madhya Pradesh,Indore,site_5248,svr,19.522964015100037,0.6963859756640963
Madhya Pradesh,Bhopal,site_5247,svr,22.06919404077692,0.6934707574239147
Madhya Pradesh,Mandideep,site_1403,svr,30.336998570255535,0.49647644654907874
Madhya Pradesh,Jabalpur,site_5249,svr,22.237005213786787,0.7878046965184633
Madhya Pradesh,Bhopal,site_5708,svr,26.420461050126907,0.17336072970918126
Kerala,Eloor,site_5105,svr,12.696979658393893,0.24984192652967607
Kerala,Kozhikode,site_5271,svr,20.267600366902272,0.26789567370075296
Kerala,Ernakulam,site_5272,svr,17.053452491590146,0.5543334837474899
Kerala,Thiruvananthapuram,site_5331,svr,10.067477500840152,0.581356472025055
Kerala,Kollam,site_5334,svr,14.96499598430354,0.28299533129808885
Kerala,Thrissur,site_5390,svr,12.840139153015537,0.4846671248687452
Kerala,Thiruvananthapuram,site_252,svr,23.2839791642547,0.42391607600566183
Kerala,Kannur,site_5276,svr,10.626490830840938,0.6132474425894141
Andhra Pradesh,Rajamahendravaram,site_1399,svr,15.24338840914815,0.7802769665013637
Andhra Pradesh,Anantapur,site_5632,svr,15.63763906373576,0.29377535559817025
Andhra Pradesh,Chittoor,site_5665,svr,126.57672124556255,0.017094930020937316
Andhra Pradesh,Tirupati,site_5666,svr,25.085646682749587,0.09385430975176967
Andhra Pradesh,Visakhapatnam,site_260,svr,17.136448301438996,0.734110095845547
Andhra Pradesh,Tirupati,site_258,svr,10.833543342803532,0.7415111279586093
Andhra Pradesh,Vijayawada,site_5685,svr,51.175916383912224,0.37863152601978967
Andhra Pradesh,Amaravati,site_1406,svr,9.513981070760526,0.8889604309197926
Andhra Pradesh,Kadapa,site_5693,svr,52.905918067913866,0.2837185765081419
Assam,Guwahati,site_5683,svr,27.353612021733774,0.5796224182331209
Assam,Guwahati,site_5073,svr,38.05664173638817,0.7214267266786809
Assam,Nagaon,site_5706,svr,42.69373876264997,0.2584535079725935
Assam,Silchar,site_5684,svr,9.376302569138216,0.27257685020788125
Assam,Guwahati,site_5651,svr,32.80319012237717,0.7160795536376199
Assam,Guwahati,site_5417,svr,24.843166996569167,0.7914519019199698
Assam,Byrnihat,site_5669,svr,70.62780157804374,0.7229891227563829
Assam,Sivasagar,site_5658,svr,7.853724283861848,0.7232745692895619
Assam,Nalbari,site_5668,svr,62.492649133031485,0.5428995450945697
Uttarakhand,Dehradun,site_5594,svr,28.707931175871167,0.32850648387784787
Uttarakhand,Kashipur,site_5704,svr,18.468199318161734,0.07988220880582952
Uttarakhand,Rishikesh,site_5703,svr,10.255310006778442,0.07912512538301975
Chandigarh,Chandigarh,site_5127,svr,14.708602217869966,0.7551373702227059
Chandigarh,Chandigarh,site_5491,svr,21.89012246613343,0.7250914429915869
Chandigarh,Chandigarh,site_5582,svr,24.554640639757828,0.812529551766564
Tripura,Agartala,site_5377,svr,23.822342680054366,0.738877998476484
Tripura,Agartala,site_5587,svr,26.142896210593715,0.8294291432748966
Delhi,Delhi,site_1428,svr,43.9100335464425,0.7967903192525608
Delhi,Delhi,site_1434,svr,57.07021297315473,0.7415456533454331
Delhi,Delhi,site_1562,svr,37.1030881765891,0.7934550896550809
Delhi,Delhi,site_1427,svr,40.53862480115492,0.7094705284593845
Delhi,Delhi,site_122,svr,68.81203179091513,0.47364277932320953
Delhi,Delhi,site_1426,svr,48.01129085865537,0.7776716880483032
Delhi,Delhi,site_1432,svr,48.238417202031435,0.7708008278914489
Delhi,Delhi,site_1421,svr,42.67512519609682,0.7558851059140171
Delhi,Delhi,site_1560,svr,57.4872150583727,0.7314670597250013
Delhi,Delhi,site_113,svr,74.1634460079464,0.08561537850315537
Delhi,Delhi,site_1430,svr,53.94733274036285,0.780653460125072
Delhi,Delhi,site_1429,svr,47.023649378839785,0.8576122905121258
Delhi,Delhi,site_115,svr,71.13799827053411,0.0807845841172612
Delhi,Delhi,site_124,svr,99.75760723491915,0.3946016989791389
Delhi,Delhi,site_114,svr,193.37201252095608,0.08441251420827534
Delhi,Delhi,site_1561,svr,67.33090626219128,0.6869745378324215
Delhi,Delhi,site_5024,svr,46.78721999396654,0.7711234420261344
Delhi,Delhi,site_125,svr,86.60175190338832,0.44745037262992515
